dataset,job_title,role_normalized,seniority,salary_usd,country,country_name,year_x,source,country_eurostat,year_int,country_code,year_y,gdp_per_capita_usd,ppp_rate,salary_ppp_usd
Kaggle DS,Data Engineer,Data Engineer,Mid,68147.0,FR,France,2022,Kaggle DS Salaries,FR,2022,FR,2022.0,42094.95209717401,0.9906,68793.66040783364
Kaggle DS,Data Scientist,Data Scientist,Mid,122346.0,CH,Switzerland,2022,Kaggle DS Salaries,CH,2022,CH,2022.0,100830.72452470828,2.3727,51564.04096598811
Kaggle DS,Applied Data Scientist,Data Scientist,Senior,380000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,69336.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Computer Vision Engineer,Computer Vision Engineer,Entry,10000.0,LU,Luxembourg,2022,Kaggle DS Salaries,LU,2022,LU,2022.0,128401.117451739,3.0215,3309.6144299189145
Kaggle DS,Data Analyst,Data Analyst,Mid,20000.0,GR,Greece,2022,Kaggle DS Salaries,GR,2022,,,,,
Kaggle DS,Data Analytics Lead,Data Analyst,Senior,405000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,135000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Applied Data Scientist,Data Scientist,Senior,177000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,78000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,135000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,100000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,90320.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,85000.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,75000.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Senior,214000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Machine Learning Engineer,ML Engineer,Senior,192600.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Architect,Data Architect,Senior,266400.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Architect,Data Architect,Senior,213120.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,112900.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,155000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,141300.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,102100.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,115934.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,81666.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,206699.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Mid,99100.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,130000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,115000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,110500.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,130000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,99050.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,160000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,205300.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,140400.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,176000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,144000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,200100.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,160000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,145000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,70500.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,205300.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,140400.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Analytics Engineer,Data Analyst,Senior,205300.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Analytics Engineer,Data Analyst,Senior,184700.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,175100.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,140250.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,116150.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,54000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,170000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,65438.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,80000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,140000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,210000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,140000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,100000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,69000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,210000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,140000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,210000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,150075.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,100000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,25000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,126500.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,106260.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,220110.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,160080.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,105000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,110925.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Mid,45807.0,GB,United Kingdom,2022,Kaggle DS Salaries,UK,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,140000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,99000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,60000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Architect,Data Architect,Senior,192564.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Architect,Data Architect,Senior,144854.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,230000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,150000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analytics Manager,Data Analyst,Senior,150260.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analytics Manager,Data Analyst,Senior,109280.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Senior,210000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,170000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,160000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Scientist,Data Scientist,Mid,130000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Entry,67000.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Entry,52000.0,CA,Canada,2022,Kaggle DS Salaries,CA,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,154000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Engineer,Data Engineer,Senior,126000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,129000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,Data Analyst,Data Analyst,Senior,150000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Kaggle DS,AI Scientist,AI Engineer,Mid,200000.0,US,United States,2022,Kaggle DS Salaries,US,2022,,,,,
Spain,Backend Engineer,Backend Engineer,<2 años,2030.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Backend Engineer,Backend Engineer,2-5 años,3140.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Backend Engineer,Backend Engineer,5-10 años,4150.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Backend Engineer,Backend Engineer,>10 años,53.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Frontend Engineer,Frontend Engineer,<2 años,2030.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Frontend Engineer,Frontend Engineer,2-5 años,3135.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Frontend Engineer,Frontend Engineer,5-10 años,3540.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Frontend Engineer,Frontend Engineer,>10 años,45.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Full-Stack Engineer,Fullstack Engineer,<2 años,2030.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Full-Stack Engineer,Fullstack Engineer,2-5 años,3140.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Full-Stack Engineer,Fullstack Engineer,5-10 años,4150.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Full-Stack Engineer,Fullstack Engineer,>10 años,55.5,ES,Spain,2026,,ES,2026,,,,,
Spain,AI Engineer,AI Engineer,<2 años,2535.0,ES,Spain,2026,,ES,2026,,,,,
Spain,AI Engineer,AI Engineer,2-5 años,3650.0,ES,Spain,2026,,ES,2026,,,,,
Spain,AI Engineer,AI Engineer,5-10 años,5170.0,ES,Spain,2026,,ES,2026,,,,,
Spain,AI Engineer,AI Engineer,>10 años,80.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Mobile Engineer,Mobile Engineer,<2 años,2030.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Mobile Engineer,Mobile Engineer,2-5 años,3140.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Mobile Engineer,Mobile Engineer,5-10 años,4145.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Mobile Engineer,Mobile Engineer,>10 años,48.0,ES,Spain,2026,,ES,2026,,,,,
Spain,QA & Testing,QA Engineer,<2 años,2025.0,ES,Spain,2026,,ES,2026,,,,,
Spain,QA & Testing,QA Engineer,2-5 años,2632.0,ES,Spain,2026,,ES,2026,,,,,
Spain,QA & Testing,QA Engineer,5-10 años,3340.0,ES,Spain,2026,,ES,2026,,,,,
Spain,QA & Testing,QA Engineer,>10 años,43.0,ES,Spain,2026,,ES,2026,,,,,
Spain,SysAdmin,Other,<2 años,2025.0,ES,Spain,2026,,ES,2026,,,,,
Spain,SysAdmin,Other,2-5 años,2635.0,ES,Spain,2026,,ES,2026,,,,,
Spain,SysAdmin,Other,5-10 años,3645.0,ES,Spain,2026,,ES,2026,,,,,
Spain,SysAdmin,Other,>10 años,48.0,ES,Spain,2026,,ES,2026,,,,,
Spain,SRE/DevOps Engineer,DevOps Engineer,<2 años,2535.0,ES,Spain,2026,,ES,2026,,,,,
Spain,SRE/DevOps Engineer,DevOps Engineer,2-5 años,3645.0,ES,Spain,2026,,ES,2026,,,,,
Spain,SRE/DevOps Engineer,DevOps Engineer,5-10 años,4660.0,ES,Spain,2026,,ES,2026,,,,,
Spain,SRE/DevOps Engineer,DevOps Engineer,>10 años,70.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Engineer,Data Engineer,<2 años,2535.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Engineer,Data Engineer,2-5 años,3645.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Engineer,Data Engineer,5-10 años,4660.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Engineer,Data Engineer,>10 años,70.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,<2 años,2535.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,2-5 años,3650.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,5-10 años,5170.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,>10 años,85.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Analyst,Data Analyst,<2 años,2025.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Analyst,Data Analyst,2-5 años,2635.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Analyst,Data Analyst,5-10 años,3642.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Analyst,Data Analyst,>10 años,46.5,ES,Spain,2026,,ES,2026,,,,,
Spain,MLOps Engineer,ML Engineer,<2 años,2535.0,ES,Spain,2026,,ES,2026,,,,,
Spain,MLOps Engineer,ML Engineer,2-5 años,3650.0,ES,Spain,2026,,ES,2026,,,,,
Spain,MLOps Engineer,ML Engineer,5-10 años,5175.0,ES,Spain,2026,,ES,2026,,,,,
Spain,MLOps Engineer,ML Engineer,>10 años,87.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Architect,Data Architect,<2 años,,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Architect,Data Architect,2-5 años,47.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Architect,Data Architect,5-10 años,65.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Architect,Data Architect,>10 años,87.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Software Architect,Tech General,<2 años,,ES,Spain,2026,,ES,2026,,,,,
Spain,Software Architect,Tech General,2-5 años,45.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Software Architect,Tech General,5-10 años,63.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Software Architect,Tech General,>10 años,87.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Tech Lead,Other,<2 años,,ES,Spain,2026,,ES,2026,,,,,
Spain,Tech Lead,Other,2-5 años,45.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Tech Lead,Other,5-10 años,58.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Tech Lead,Other,>10 años,72.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Staff Engineer,Tech General,5-10 años,75.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Staff Engineer,Tech General,>10 años,103.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Engineering Manager,Tech General,5-10 años,72.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Engineering Manager,Tech General,>10 años,98.0,ES,Spain,2026,,ES,2026,,,,,
Spain,VP Engineering,Tech General,5-10 años,550090.0,ES,Spain,2026,,ES,2026,,,,,
Spain,VP Engineering,Tech General,>10 años,750160.0,ES,Spain,2026,,ES,2026,,,,,
Spain,CTO / Head of Engineering,Tech General,5-10 años,45054.0,ES,Spain,2026,,ES,2026,,,,,
Spain,CTO / Head of Engineering,Tech General,>10 años,700203.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Product Manager,Product Manager,<2 años,,ES,Spain,2026,,ES,2026,,,,,
Spain,Product Manager,Product Manager,2-5 años,38.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Product Manager,Product Manager,5-10 años,50.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Product Manager,Product Manager,>10 años,67.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Product Designer,Other,<2 años,22.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Product Designer,Other,2-5 años,28.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Product Designer,Other,5-10 años,35.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Product Designer,Other,>10 años,45.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Security/Cybersecurity Engineer,Security Engineer,<2 años,27.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Security/Cybersecurity Engineer,Security Engineer,2-5 años,35.5,ES,Spain,2026,,ES,2026,,,,,
Spain,Security/Cybersecurity Engineer,Security Engineer,5-10 años,48.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Security/Cybersecurity Engineer,Security Engineer,>10 años,68.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2024,4274194.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2024,3880708.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2024,4505430.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2023,3967443.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2023,3639276.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2023,4153656.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2022,3743855.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2022,3430695.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2022,3913510.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2021,3663048.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2021,3322556.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2021,3851417.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2020,3566380.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2020,3222773.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2020,3758051.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2019,3464128.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2019,3089857.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2019,3674641.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2018,3311764.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2018,2909947.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2018,3541123.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2017,3366426.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2017,3001553.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2017,3576878.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2016,3244831.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2016,2883447.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2016,3447506.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2015,3304623.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2015,2893574.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2015,3541786.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2014,3275421.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2014,2922397.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2014,3474060.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2013,3313717.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2013,2865129.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2013,3575626.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2012,3252211.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2012,2816628.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2012,3519603.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2011,3249104.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2011,2846425.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2011,3499087.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2010,3242568.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2010,2861013.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2010,3472699.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2009,3155165.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2009,2671632.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2009,3451344.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Ambos sexos,Other,2008,3062848.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Mujeres,Other,2008,2657364.0,ES,Spain,2026,,ES,2026,,,,,
Spain,INE Sector J - Hombres,Other,2008,3309009.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,rango,35000.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,estimacion,38000.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,estimacion,43000.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,estimacion,70000.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,estimacion,31475.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,estimacion,56000.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,estimacion,35000.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,estimacion,30000.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,estimacion,63462.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,estimacion,75000.0,ES,Spain,2026,,ES,2026,,,,,
Spain,Data Scientist,Data Scientist,estimacion,65000.0,ES,Spain,2026,,ES,2026,,,,,
